"","Locality","Species","P_A","Phylo.Relatedness","Hyp","Iteration"
"558","25","t7",1,0.933333333333333,"Lottery",NA
"559","25","t8",0,0.133333333333333,"Lottery",NA
"560","25","t9",0,2,"Lottery",NA
"561","26","t1",0,0.4,"Lottery",NA
"562","26","t10",0,2,"Lottery",NA
"563","26","t11",0,2,"Lottery",NA
"564","26","t12",0,2,"Lottery",NA
"565","26","t13",0,2,"Lottery",NA
"566","26","t14",0,2,"Lottery",NA
"567","26","t15",0,2,"Lottery",NA
"568","26","t16",0,2,"Lottery",NA
"569","26","t2",0,0.4,"Lottery",NA
"570","26","t3",0,0.133333333333333,"Lottery",NA
"571","26","t4",1,0.933333333333333,"Lottery",NA
"572","26","t5",0,0.4,"Lottery",NA
"573","26","t6",0,0.4,"Lottery",NA
"574","26","t7",1,0.933333333333333,"Lottery",NA
"575","26","t8",0,0.133333333333333,"Lottery",NA
"576","26","t9",0,2,"Lottery",NA
"577","27","t1",0,0.4,"Lottery",NA
"578","27","t10",0,0.933333333333333,"Lottery",NA
"579","27","t11",0,0.933333333333333,"Lottery",NA
"580","27","t12",0,0.933333333333333,"Lottery",NA
"581","27","t13",0,0.133333333333333,"Lottery",NA
"582","27","t14",1,2,"Lottery",NA
"583","27","t15",0,0.4,"Lottery",NA
"584","27","t16",0,0.4,"Lottery",NA
"585","27","t2",0,0.4,"Lottery",NA
"586","27","t3",0,0.133333333333333,"Lottery",NA
"587","27","t4",1,0.933333333333333,"Lottery",NA
"588","27","t5",0,0.4,"Lottery",NA
"589","27","t6",0,0.4,"Lottery",NA
"590","27","t7",1,0.933333333333333,"Lottery",NA
"591","27","t8",0,0.133333333333333,"Lottery",NA
"592","27","t9",0,0.933333333333333,"Lottery",NA
"593","28","t1",0,0.4,"Lottery",NA
"594","28","t10",0,0.933333333333333,"Lottery",NA
"595","28","t11",0,0.933333333333333,"Lottery",NA
"596","28","t12",0,0.933333333333333,"Lottery",NA
"597","28","t13",0,0.133333333333333,"Lottery",NA
"598","28","t14",1,0.4,"Lottery",NA
"599","28","t15",1,0.4,"Lottery",NA
"600","28","t16",0,0.133333333333333,"Lottery",NA
"601","28","t2",0,0.4,"Lottery",NA
"602","28","t3",0,0.133333333333333,"Lottery",NA
"603","28","t4",1,2,"Lottery",NA
"604","28","t5",0,0.933333333333333,"Lottery",NA
"605","28","t6",0,0.933333333333333,"Lottery",NA
"606","28","t7",0,0.933333333333333,"Lottery",NA
"607","28","t8",0,0.933333333333333,"Lottery",NA
"608","28","t9",0,0.933333333333333,"Lottery",NA
"609","29","t1",0,0.4,"Lottery",NA
"610","29","t10",0,0.933333333333333,"Lottery",NA
"611","29","t11",0,0.933333333333333,"Lottery",NA
"612","29","t12",0,0.933333333333333,"Lottery",NA
"613","29","t13",0,0.133333333333333,"Lottery",NA
"614","29","t14",1,0.4,"Lottery",NA
"615","29","t15",1,0.4,"Lottery",NA
"616","29","t16",0,0.133333333333333,"Lottery",NA
"617","29","t2",0,0.4,"Lottery",NA
"618","29","t3",0,0.133333333333333,"Lottery",NA
"619","29","t4",1,0.933333333333333,"Lottery",NA
"620","29","t5",0,0.4,"Lottery",NA
"621","29","t6",0,0.4,"Lottery",NA
"622","29","t7",0,0.133333333333333,"Lottery",NA
"623","29","t8",1,0.933333333333333,"Lottery",NA
"624","29","t9",0,0.933333333333333,"Lottery",NA
"625","3","t1",0,0.933333333333333,"Lottery",NA
"626","3","t10",0,0.133333333333333,"Lottery",NA
"627","3","t11",0,0.4,"Lottery",NA
"628","3","t12",0,0.4,"Lottery",NA
"629","3","t13",0,0.933333333333333,"Lottery",NA
"630","3","t14",0,0.933333333333333,"Lottery",NA
"631","3","t15",0,0.933333333333333,"Lottery",NA
"632","3","t16",0,0.933333333333333,"Lottery",NA
"633","3","t2",0,0.933333333333333,"Lottery",NA
"634","3","t3",0,0.933333333333333,"Lottery",NA
"635","3","t4",0,0.933333333333333,"Lottery",NA
"636","3","t5",0,0.4,"Lottery",NA
"637","3","t6",0,0.4,"Lottery",NA
"638","3","t7",1,2,"Lottery",NA
"639","3","t8",0,0.133333333333333,"Lottery",NA
"640","3","t9",1,2,"Lottery",NA
"641","30","t1",0,0.4,"Lottery",NA
"642","30","t10",0,0.933333333333333,"Lottery",NA
"643","30","t11",0,0.933333333333333,"Lottery",NA
"644","30","t12",0,0.933333333333333,"Lottery",NA
"645","30","t13",0,0.133333333333333,"Lottery",NA
"646","30","t14",1,0.4,"Lottery",NA
"647","30","t15",1,0.4,"Lottery",NA
"648","30","t16",0,0.133333333333333,"Lottery",NA
"649","30","t2",0,0.4,"Lottery",NA
"650","30","t3",0,0.133333333333333,"Lottery",NA
"651","30","t4",1,0.933333333333333,"Lottery",NA
"652","30","t5",0,0.4,"Lottery",NA
"653","30","t6",0,0.4,"Lottery",NA
"654","30","t7",0,0.133333333333333,"Lottery",NA
"655","30","t8",1,0.933333333333333,"Lottery",NA
"656","30","t9",0,0.933333333333333,"Lottery",NA
"657","31","t1",0,0.933333333333333,"Lottery",NA
"658","31","t10",0,0.933333333333333,"Lottery",NA
"659","31","t11",0,0.933333333333333,"Lottery",NA
"660","31","t12",0,0.933333333333333,"Lottery",NA
"661","31","t13",0,0.133333333333333,"Lottery",NA
"662","31","t14",1,0.4,"Lottery",NA
"663","31","t15",1,0.4,"Lottery",NA
"664","31","t16",0,0.133333333333333,"Lottery",NA
"665","31","t2",0,0.933333333333333,"Lottery",NA
"666","31","t3",0,0.933333333333333,"Lottery",NA
"667","31","t4",0,0.933333333333333,"Lottery",NA
"668","31","t5",0,0.4,"Lottery",NA
"669","31","t6",0,0.4,"Lottery",NA
"670","31","t7",0,0.133333333333333,"Lottery",NA
"671","31","t8",1,2,"Lottery",NA
"672","31","t9",0,0.933333333333333,"Lottery",NA
"673","32","t1",0,0.933333333333333,"Lottery",NA
"674","32","t10",0,0.933333333333333,"Lottery",NA
"675","32","t11",0,0.933333333333333,"Lottery",NA
"676","32","t12",0,0.933333333333333,"Lottery",NA
"677","32","t13",0,0.133333333333333,"Lottery",NA
"678","32","t14",1,2,"Lottery",NA
"679","32","t15",0,0.4,"Lottery",NA
"680","32","t16",0,0.4,"Lottery",NA
"681","32","t2",0,0.933333333333333,"Lottery",NA
"682","32","t3",0,0.933333333333333,"Lottery",NA
"683","32","t4",0,0.933333333333333,"Lottery",NA
"684","32","t5",0,0.4,"Lottery",NA
"685","32","t6",0,0.4,"Lottery",NA
"686","32","t7",0,0.133333333333333,"Lottery",NA
"687","32","t8",1,2,"Lottery",NA
"688","32","t9",0,0.933333333333333,"Lottery",NA
"689","34","t1",0,0.4,"Lottery",NA
"690","34","t10",0,0.4,"Lottery",NA
"691","34","t11",1,2,"Lottery",NA
"692","34","t12",0,0.133333333333333,"Lottery",NA
"693","34","t13",0,0.933333333333333,"Lottery",NA
"694","34","t14",0,0.933333333333333,"Lottery",NA
"695","34","t15",0,0.933333333333333,"Lottery",NA
"696","34","t16",0,0.933333333333333,"Lottery",NA
"697","34","t2",0,0.4,"Lottery",NA
"698","34","t3",0,0.133333333333333,"Lottery",NA
"699","34","t4",1,0.933333333333333,"Lottery",NA
"700","34","t5",0,0.4,"Lottery",NA
"701","34","t6",0,0.4,"Lottery",NA
"702","34","t7",1,0.933333333333333,"Lottery",NA
"703","34","t8",0,0.133333333333333,"Lottery",NA
"704","34","t9",0,0.4,"Lottery",NA
"705","35","t1",0,0.4,"Lottery",NA
"706","35","t10",0,0.4,"Lottery",NA
"707","35","t11",1,2,"Lottery",NA
"708","35","t12",0,0.133333333333333,"Lottery",NA
"709","35","t13",0,0.933333333333333,"Lottery",NA
"710","35","t14",0,0.933333333333333,"Lottery",NA
"711","35","t15",0,0.933333333333333,"Lottery",NA
"712","35","t16",0,0.933333333333333,"Lottery",NA
"713","35","t2",0,0.4,"Lottery",NA
"714","35","t3",0,0.133333333333333,"Lottery",NA
"715","35","t4",1,0.933333333333333,"Lottery",NA
"716","35","t5",0,0.4,"Lottery",NA
"717","35","t6",0,0.4,"Lottery",NA
"718","35","t7",1,0.933333333333333,"Lottery",NA
"719","35","t8",0,0.133333333333333,"Lottery",NA
"720","35","t9",0,0.4,"Lottery",NA
"721","36","t1",0,0.4,"Lottery",NA
"722","36","t10",0,0.4,"Lottery",NA
"723","36","t11",1,2,"Lottery",NA
"724","36","t12",0,0.133333333333333,"Lottery",NA
"725","36","t13",0,0.933333333333333,"Lottery",NA
"726","36","t14",0,0.933333333333333,"Lottery",NA
"727","36","t15",0,0.933333333333333,"Lottery",NA
"728","36","t16",0,0.933333333333333,"Lottery",NA
"729","36","t2",0,0.4,"Lottery",NA
"730","36","t3",0,0.133333333333333,"Lottery",NA
"731","36","t4",1,0.933333333333333,"Lottery",NA
"732","36","t5",0,0.4,"Lottery",NA
"733","36","t6",0,0.4,"Lottery",NA
"734","36","t7",1,0.933333333333333,"Lottery",NA
"735","36","t8",0,0.133333333333333,"Lottery",NA
"736","36","t9",0,0.4,"Lottery",NA
"737","37","t1",0,0.4,"Lottery",NA
"738","37","t10",0,0.4,"Lottery",NA
"739","37","t11",1,2,"Lottery",NA
"740","37","t12",0,0.133333333333333,"Lottery",NA
"741","37","t13",0,0.933333333333333,"Lottery",NA
"742","37","t14",0,0.933333333333333,"Lottery",NA
"743","37","t15",0,0.933333333333333,"Lottery",NA
"744","37","t16",0,0.933333333333333,"Lottery",NA
"745","37","t2",0,0.4,"Lottery",NA
"746","37","t3",0,0.133333333333333,"Lottery",NA
"747","37","t4",1,0.933333333333333,"Lottery",NA
"748","37","t5",0,0.4,"Lottery",NA
"749","37","t6",0,0.4,"Lottery",NA
"750","37","t7",1,0.933333333333333,"Lottery",NA
"751","37","t8",0,0.133333333333333,"Lottery",NA
"752","37","t9",0,0.4,"Lottery",NA
"753","38","t1",0,0.4,"Lottery",NA
"754","38","t10",0,0.4,"Lottery",NA
"755","38","t11",1,0.933333333333333,"Lottery",NA
"756","38","t12",0,0.133333333333333,"Lottery",NA
"757","38","t13",0,0.133333333333333,"Lottery",NA
"758","38","t14",1,0.4,"Lottery",NA
"759","38","t15",1,0.4,"Lottery",NA
"760","38","t16",0,0.133333333333333,"Lottery",NA
"761","38","t2",0,0.4,"Lottery",NA
"762","38","t3",0,0.133333333333333,"Lottery",NA
"763","38","t4",1,0.933333333333333,"Lottery",NA
"764","38","t5",0,0.4,"Lottery",NA
"765","38","t6",0,0.4,"Lottery",NA
"766","38","t7",1,0.933333333333333,"Lottery",NA
"767","38","t8",0,0.133333333333333,"Lottery",NA
"768","38","t9",0,0.4,"Lottery",NA
"769","39","t1",0,0.4,"Lottery",NA
"770","39","t10",0,0.4,"Lottery",NA
"771","39","t11",1,0.933333333333333,"Lottery",NA
"772","39","t12",0,0.133333333333333,"Lottery",NA
"773","39","t13",0,0.133333333333333,"Lottery",NA
"774","39","t14",1,0.4,"Lottery",NA
"775","39","t15",1,0.4,"Lottery",NA
"776","39","t16",0,0.133333333333333,"Lottery",NA
"777","39","t2",0,0.4,"Lottery",NA
"778","39","t3",0,0.133333333333333,"Lottery",NA
"779","39","t4",1,0.933333333333333,"Lottery",NA
"780","39","t5",0,0.4,"Lottery",NA
"781","39","t6",0,0.4,"Lottery",NA
"782","39","t7",1,0.933333333333333,"Lottery",NA
"783","39","t8",0,0.133333333333333,"Lottery",NA
"784","39","t9",0,0.4,"Lottery",NA
"785","40","t1",0,0.4,"Lottery",NA
"786","40","t10",0,0.4,"Lottery",NA
"787","40","t11",1,0.933333333333333,"Lottery",NA
"788","40","t12",0,0.133333333333333,"Lottery",NA
"789","40","t13",0,0.133333333333333,"Lottery",NA
"790","40","t14",1,0.4,"Lottery",NA
"791","40","t15",1,0.4,"Lottery",NA
"792","40","t16",0,0.133333333333333,"Lottery",NA
"793","40","t2",0,0.4,"Lottery",NA
"794","40","t3",0,0.133333333333333,"Lottery",NA
"795","40","t4",1,0.933333333333333,"Lottery",NA
"796","40","t5",0,0.4,"Lottery",NA
"797","40","t6",0,0.4,"Lottery",NA
"798","40","t7",0,0.133333333333333,"Lottery",NA
"799","40","t8",1,0.933333333333333,"Lottery",NA
"800","40","t9",0,0.4,"Lottery",NA
"801","41","t1",0,0.4,"Lottery",NA
"802","41","t10",0,0.933333333333333,"Lottery",NA
"803","41","t11",0,0.933333333333333,"Lottery",NA
"804","41","t12",0,0.933333333333333,"Lottery",NA
"805","41","t13",0,0.133333333333333,"Lottery",NA
"806","41","t14",1,0.4,"Lottery",NA
"807","41","t15",1,0.4,"Lottery",NA
"808","41","t16",0,0.133333333333333,"Lottery",NA
"809","41","t2",0,0.4,"Lottery",NA
"810","41","t3",0,0.133333333333333,"Lottery",NA
"811","41","t4",1,0.933333333333333,"Lottery",NA
"812","41","t5",0,0.4,"Lottery",NA
"813","41","t6",0,0.4,"Lottery",NA
"814","41","t7",0,0.133333333333333,"Lottery",NA
"815","41","t8",1,0.933333333333333,"Lottery",NA
"816","41","t9",0,0.933333333333333,"Lottery",NA
"817","42","t1",0,0.4,"Lottery",NA
"818","42","t10",0,0.933333333333333,"Lottery",NA
"819","42","t11",0,0.933333333333333,"Lottery",NA
"820","42","t12",0,0.933333333333333,"Lottery",NA
"821","42","t13",0,0.133333333333333,"Lottery",NA
"822","42","t14",1,0.4,"Lottery",NA
"823","42","t15",1,0.4,"Lottery",NA
"824","42","t16",0,0.133333333333333,"Lottery",NA
"825","42","t2",0,0.4,"Lottery",NA
"826","42","t3",0,0.133333333333333,"Lottery",NA
"827","42","t4",1,0.933333333333333,"Lottery",NA
"828","42","t5",0,0.4,"Lottery",NA
"829","42","t6",0,0.4,"Lottery",NA
"830","42","t7",0,0.133333333333333,"Lottery",NA
"831","42","t8",1,0.933333333333333,"Lottery",NA
"832","42","t9",0,0.933333333333333,"Lottery",NA
"833","43","t1",0,0.933333333333333,"Lottery",NA
"834","43","t10",0,0.933333333333333,"Lottery",NA
"835","43","t11",0,0.933333333333333,"Lottery",NA
"836","43","t12",0,0.933333333333333,"Lottery",NA
"837","43","t13",0,0.133333333333333,"Lottery",NA
"838","43","t14",1,0.4,"Lottery",NA
"839","43","t15",1,0.4,"Lottery",NA
"840","43","t16",0,0.133333333333333,"Lottery",NA
"841","43","t2",0,0.933333333333333,"Lottery",NA
"842","43","t3",0,0.933333333333333,"Lottery",NA
"843","43","t4",0,0.933333333333333,"Lottery",NA
"844","43","t5",0,0.4,"Lottery",NA
"845","43","t6",0,0.4,"Lottery",NA
"846","43","t7",0,0.133333333333333,"Lottery",NA
"847","43","t8",1,2,"Lottery",NA
"848","43","t9",0,0.933333333333333,"Lottery",NA
"849","45","t1",0,0.4,"Lottery",NA
"850","45","t10",0,0.4,"Lottery",NA
"851","45","t11",1,2,"Lottery",NA
"852","45","t12",0,0.133333333333333,"Lottery",NA
"853","45","t13",0,0.933333333333333,"Lottery",NA
"854","45","t14",0,0.933333333333333,"Lottery",NA
"855","45","t15",0,0.933333333333333,"Lottery",NA
"856","45","t16",0,0.933333333333333,"Lottery",NA
"857","45","t2",0,0.4,"Lottery",NA
"858","45","t3",0,0.133333333333333,"Lottery",NA
"859","45","t4",1,0.933333333333333,"Lottery",NA
"860","45","t5",0,0.4,"Lottery",NA
"861","45","t6",0,0.4,"Lottery",NA
"862","45","t7",1,0.933333333333333,"Lottery",NA
"863","45","t8",0,0.133333333333333,"Lottery",NA
"864","45","t9",0,0.4,"Lottery",NA
"865","46","t1",0,0.4,"Lottery",NA
"866","46","t10",0,0.4,"Lottery",NA
"867","46","t11",1,2,"Lottery",NA
"868","46","t12",0,0.133333333333333,"Lottery",NA
"869","46","t13",0,0.933333333333333,"Lottery",NA
"870","46","t14",0,0.933333333333333,"Lottery",NA
"871","46","t15",0,0.933333333333333,"Lottery",NA
"872","46","t16",0,0.933333333333333,"Lottery",NA
"873","46","t2",0,0.4,"Lottery",NA
"874","46","t3",0,0.133333333333333,"Lottery",NA
"875","46","t4",1,0.933333333333333,"Lottery",NA
"876","46","t5",0,0.4,"Lottery",NA
"877","46","t6",0,0.4,"Lottery",NA
"878","46","t7",1,0.933333333333333,"Lottery",NA
"879","46","t8",0,0.133333333333333,"Lottery",NA
"880","46","t9",0,0.4,"Lottery",NA
"881","47","t1",1,0.4,"Lottery",NA
"882","47","t10",0,0.4,"Lottery",NA
"883","47","t11",1,2,"Lottery",NA
"884","47","t12",0,0.133333333333333,"Lottery",NA
"885","47","t13",0,0.933333333333333,"Lottery",NA
"886","47","t14",0,0.933333333333333,"Lottery",NA
"887","47","t15",0,0.933333333333333,"Lottery",NA
"888","47","t16",0,0.933333333333333,"Lottery",NA
"889","47","t2",0,0.133333333333333,"Lottery",NA
"890","47","t3",0,0.133333333333333,"Lottery",NA
"891","47","t4",1,0.4,"Lottery",NA
"892","47","t5",0,0.4,"Lottery",NA
"893","47","t6",0,0.4,"Lottery",NA
"894","47","t7",1,0.933333333333333,"Lottery",NA
"895","47","t8",0,0.133333333333333,"Lottery",NA
"896","47","t9",0,0.4,"Lottery",NA
"897","48","t1",1,0.4,"Lottery",NA
"898","48","t10",0,0.4,"Lottery",NA
"899","48","t11",1,2,"Lottery",NA
"900","48","t12",0,0.133333333333333,"Lottery",NA
"901","48","t13",0,0.933333333333333,"Lottery",NA
"902","48","t14",0,0.933333333333333,"Lottery",NA
"903","48","t15",0,0.933333333333333,"Lottery",NA
"904","48","t16",0,0.933333333333333,"Lottery",NA
"905","48","t2",0,0.133333333333333,"Lottery",NA
"906","48","t3",0,0.133333333333333,"Lottery",NA
"907","48","t4",1,0.4,"Lottery",NA
"908","48","t5",0,0.4,"Lottery",NA
"909","48","t6",0,0.4,"Lottery",NA
"910","48","t7",1,0.933333333333333,"Lottery",NA
"911","48","t8",0,0.133333333333333,"Lottery",NA
"912","48","t9",0,0.4,"Lottery",NA
"913","49","t1",0,0.4,"Lottery",NA
"914","49","t10",0,0.4,"Lottery",NA
"915","49","t11",1,0.933333333333333,"Lottery",NA
"916","49","t12",0,0.133333333333333,"Lottery",NA
"917","49","t13",0,0.4,"Lottery",NA
"918","49","t14",0,0.4,"Lottery",NA
"919","49","t15",1,0.933333333333333,"Lottery",NA
"920","49","t16",0,0.133333333333333,"Lottery",NA
"921","49","t2",0,0.4,"Lottery",NA
"922","49","t3",0,0.133333333333333,"Lottery",NA
"923","49","t4",1,0.933333333333333,"Lottery",NA
"924","49","t5",0,0.4,"Lottery",NA
"925","49","t6",0,0.4,"Lottery",NA
"926","49","t7",1,0.933333333333333,"Lottery",NA
"927","49","t8",0,0.133333333333333,"Lottery",NA
"928","49","t9",0,0.4,"Lottery",NA
"929","50","t1",0,0.4,"Lottery",NA
"930","50","t10",0,0.4,"Lottery",NA
"931","50","t11",1,0.933333333333333,"Lottery",NA
"932","50","t12",0,0.133333333333333,"Lottery",NA
"933","50","t13",0,0.133333333333333,"Lottery",NA
"934","50","t14",1,0.4,"Lottery",NA
"935","50","t15",1,0.4,"Lottery",NA
"936","50","t16",0,0.133333333333333,"Lottery",NA
"937","50","t2",0,0.4,"Lottery",NA
"938","50","t3",0,0.133333333333333,"Lottery",NA
"939","50","t4",1,0.933333333333333,"Lottery",NA
"940","50","t5",0,0.4,"Lottery",NA
"941","50","t6",0,0.4,"Lottery",NA
"942","50","t7",1,0.933333333333333,"Lottery",NA
"943","50","t8",0,0.133333333333333,"Lottery",NA
"944","50","t9",0,0.4,"Lottery",NA
"945","51","t1",0,0.4,"Lottery",NA
"946","51","t10",0,0.4,"Lottery",NA
"947","51","t11",1,0.933333333333333,"Lottery",NA
"948","51","t12",0,0.133333333333333,"Lottery",NA
"949","51","t13",0,0.133333333333333,"Lottery",NA
"950","51","t14",1,0.4,"Lottery",NA
"951","51","t15",1,0.4,"Lottery",NA
"952","51","t16",0,0.133333333333333,"Lottery",NA
"953","51","t2",0,0.4,"Lottery",NA
"954","51","t3",0,0.133333333333333,"Lottery",NA
"955","51","t4",1,2,"Lottery",NA
"956","51","t5",0,0.933333333333333,"Lottery",NA
"957","51","t6",0,0.933333333333333,"Lottery",NA
"958","51","t7",0,0.933333333333333,"Lottery",NA
"959","51","t8",0,0.933333333333333,"Lottery",NA
"960","51","t9",0,0.4,"Lottery",NA
"961","52","t1",0,0.4,"Lottery",NA
"962","52","t10",0,0.933333333333333,"Lottery",NA
"963","52","t11",0,0.933333333333333,"Lottery",NA
"964","52","t12",0,0.933333333333333,"Lottery",NA
"965","52","t13",0,0.133333333333333,"Lottery",NA
"966","52","t14",1,0.4,"Lottery",NA
"967","52","t15",1,0.4,"Lottery",NA
"968","52","t16",0,0.133333333333333,"Lottery",NA
"969","52","t2",0,0.4,"Lottery",NA
"970","52","t3",0,0.133333333333333,"Lottery",NA
"971","52","t4",1,0.933333333333333,"Lottery",NA
"972","52","t5",0,0.4,"Lottery",NA
"973","52","t6",0,0.4,"Lottery",NA
"974","52","t7",0,0.133333333333333,"Lottery",NA
"975","52","t8",1,0.933333333333333,"Lottery",NA
"976","52","t9",0,0.933333333333333,"Lottery",NA
"977","53","t1",0,0.4,"Lottery",NA
"978","53","t10",0,0.933333333333333,"Lottery",NA
"979","53","t11",0,0.933333333333333,"Lottery",NA
"980","53","t12",0,0.933333333333333,"Lottery",NA
"981","53","t13",0,0.133333333333333,"Lottery",NA
"982","53","t14",1,0.4,"Lottery",NA
"983","53","t15",1,0.4,"Lottery",NA
"984","53","t16",0,0.133333333333333,"Lottery",NA
"985","53","t2",0,0.4,"Lottery",NA
"986","53","t3",0,0.133333333333333,"Lottery",NA
"987","53","t4",1,0.933333333333333,"Lottery",NA
"988","53","t5",0,0.4,"Lottery",NA
"989","53","t6",0,0.4,"Lottery",NA
"990","53","t7",0,0.133333333333333,"Lottery",NA
"991","53","t8",1,0.933333333333333,"Lottery",NA
"992","53","t9",0,0.933333333333333,"Lottery",NA
"993","54","t1",0,2,"Lottery",NA
"994","54","t10",0,0.933333333333333,"Lottery",NA
"995","54","t11",0,0.933333333333333,"Lottery",NA
"996","54","t12",0,0.933333333333333,"Lottery",NA
"997","54","t13",0,0.133333333333333,"Lottery",NA
"998","54","t14",1,0.4,"Lottery",NA
"999","54","t15",1,0.4,"Lottery",NA
"1000","54","t16",0,0.133333333333333,"Lottery",NA
"1001","54","t2",0,2,"Lottery",NA
"1002","54","t3",0,2,"Lottery",NA
"1003","54","t4",0,2,"Lottery",NA
"1004","54","t5",0,2,"Lottery",NA
"1005","54","t6",0,2,"Lottery",NA
"1006","54","t7",0,2,"Lottery",NA
"1007","54","t8",0,2,"Lottery",NA
"1008","54","t9",0,0.933333333333333,"Lottery",NA
"1009","56","t1",0,0.933333333333333,"Lottery",NA
"1010","56","t10",0,0.4,"Lottery",NA
"1011","56","t11",1,2,"Lottery",NA
"1012","56","t12",0,0.133333333333333,"Lottery",NA
"1013","56","t13",0,0.933333333333333,"Lottery",NA
"1014","56","t14",0,0.933333333333333,"Lottery",NA
"1015","56","t15",0,0.933333333333333,"Lottery",NA
"1016","56","t16",0,0.933333333333333,"Lottery",NA
"1017","56","t2",0,0.933333333333333,"Lottery",NA
"1018","56","t3",0,0.933333333333333,"Lottery",NA
"1019","56","t4",0,0.933333333333333,"Lottery",NA
"1020","56","t5",0,0.4,"Lottery",NA
"1021","56","t6",0,0.4,"Lottery",NA
"1022","56","t7",1,2,"Lottery",NA
"1023","56","t8",0,0.133333333333333,"Lottery",NA
"1024","56","t9",0,0.4,"Lottery",NA
"1025","57","t1",1,0.4,"Lottery",NA
"1026","57","t10",0,0.4,"Lottery",NA
"1027","57","t11",1,2,"Lottery",NA
"1028","57","t12",0,0.133333333333333,"Lottery",NA
"1029","57","t13",0,0.933333333333333,"Lottery",NA
"1030","57","t14",0,0.933333333333333,"Lottery",NA
"1031","57","t15",0,0.933333333333333,"Lottery",NA
"1032","57","t16",0,0.933333333333333,"Lottery",NA
"1033","57","t2",0,0.133333333333333,"Lottery",NA
"1034","57","t3",0,0.133333333333333,"Lottery",NA
"1035","57","t4",1,0.4,"Lottery",NA
"1036","57","t5",0,0.4,"Lottery",NA
"1037","57","t6",0,0.4,"Lottery",NA
"1038","57","t7",1,0.933333333333333,"Lottery",NA
"1039","57","t8",0,0.133333333333333,"Lottery",NA
"1040","57","t9",0,0.4,"Lottery",NA
"1041","58","t1",1,0.4,"Lottery",NA
"1042","58","t10",0,0.4,"Lottery",NA
"1043","58","t11",1,2,"Lottery",NA
